0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.049999999999999822e-01 1.049999999999999822e-01 1.049999999999999822e-01 1.049999999999999822e-01 1.049999999999999822e-01 1.049999999999999822e-01 1.049999999999999822e-01 1.049999999999999822e-01 1.049999999999999822e-01 1.049999999999999822e-01 1.049999999999999822e-01 1.049999999999999822e-01 1.049999999999999822e-01 1.049999999999999822e-01 1.049999999999999822e-01 1.049999999999999822e-01 1.049999999999999822e-01 1.049999999999999822e-01 1.049999999999999822e-01 1.049999999999999822e-01 1.049999999999999822e-01 1.049999999999999822e-01 1.049999999999999822e-01 1.049999999999999822e-01 1.049999999999999822e-01 1.049999999999999822e-01 1.049999999999999822e-01 1.049999999999999822e-01 1.049999999999999822e-01
2.100000000000001865e-01 2.100000000000001865e-01 2.100000000000001865e-01 2.100000000000001865e-01 2.100000000000001865e-01 2.100000000000001865e-01 2.100000000000001865e-01 2.100000000000001865e-01 2.100000000000001865e-01 2.100000000000001865e-01 2.100000000000001865e-01 2.100000000000001865e-01 2.100000000000001865e-01 2.100000000000001865e-01 2.100000000000001865e-01 2.100000000000001865e-01 2.100000000000001865e-01 2.100000000000001865e-01 2.100000000000001865e-01 2.100000000000001865e-01 2.100000000000001865e-01 2.100000000000001865e-01 2.100000000000001865e-01 2.100000000000001865e-01 2.100000000000001865e-01 2.100000000000001865e-01 2.100000000000001865e-01 2.100000000000001865e-01 2.100000000000001865e-01
3.150000000000001688e-01 3.150000000000001688e-01 3.150000000000001688e-01 3.150000000000001688e-01 3.150000000000001688e-01 3.150000000000001688e-01 3.150000000000001688e-01 3.150000000000001688e-01 3.150000000000001688e-01 3.150000000000001688e-01 3.150000000000001688e-01 3.150000000000001688e-01 3.150000000000001688e-01 3.150000000000001688e-01 3.150000000000001688e-01 3.150000000000001688e-01 3.150000000000001688e-01 3.150000000000001688e-01 3.150000000000001688e-01 3.150000000000001688e-01 3.150000000000001688e-01 3.150000000000001688e-01 3.150000000000001688e-01 3.150000000000001688e-01 3.150000000000001688e-01 3.150000000000001688e-01 3.150000000000001688e-01 3.150000000000001688e-01 3.150000000000001688e-01
4.200000000000001510e-01 4.200000000000001510e-01 4.200000000000001510e-01 4.200000000000001510e-01 4.200000000000001510e-01 4.200000000000001510e-01 4.200000000000001510e-01 4.200000000000001510e-01 4.200000000000001510e-01 4.200000000000001510e-01 4.200000000000001510e-01 4.200000000000001510e-01 4.200000000000001510e-01 4.200000000000001510e-01 4.200000000000001510e-01 4.200000000000001510e-01 4.200000000000001510e-01 4.200000000000001510e-01 4.200000000000001510e-01 4.200000000000001510e-01 4.200000000000001510e-01 4.200000000000001510e-01 4.200000000000001510e-01 4.200000000000001510e-01 4.200000000000001510e-01 4.200000000000001510e-01 4.200000000000001510e-01 4.200000000000001510e-01 4.200000000000001510e-01
5.250000000000001332e-01 5.250000000000001332e-01 5.250000000000001332e-01 5.250000000000001332e-01 5.250000000000001332e-01 5.250000000000001332e-01 5.250000000000001332e-01 5.250000000000001332e-01 5.250000000000001332e-01 5.250000000000001332e-01 5.250000000000001332e-01 5.250000000000001332e-01 5.250000000000001332e-01 5.250000000000001332e-01 5.250000000000001332e-01 5.250000000000001332e-01 5.250000000000001332e-01 5.250000000000001332e-01 5.250000000000001332e-01 5.250000000000001332e-01 5.250000000000001332e-01 5.250000000000001332e-01 5.250000000000001332e-01 5.250000000000001332e-01 5.250000000000001332e-01 5.250000000000001332e-01 5.250000000000001332e-01 5.250000000000001332e-01 5.250000000000001332e-01
6.300000000000001155e-01 6.300000000000001155e-01 6.300000000000001155e-01 6.300000000000001155e-01 6.300000000000001155e-01 6.300000000000001155e-01 6.300000000000001155e-01 6.300000000000001155e-01 6.300000000000001155e-01 6.300000000000001155e-01 6.300000000000001155e-01 6.300000000000001155e-01 6.300000000000001155e-01 6.300000000000001155e-01 6.300000000000001155e-01 6.300000000000001155e-01 6.300000000000001155e-01 6.300000000000001155e-01 6.300000000000001155e-01 6.300000000000001155e-01 6.300000000000001155e-01 6.300000000000001155e-01 6.300000000000001155e-01 6.300000000000001155e-01 6.300000000000001155e-01 6.300000000000001155e-01 6.300000000000001155e-01 6.300000000000001155e-01 6.300000000000001155e-01
7.350000000000000977e-01 7.350000000000000977e-01 7.350000000000000977e-01 7.350000000000000977e-01 7.350000000000000977e-01 7.350000000000000977e-01 7.350000000000000977e-01 7.350000000000000977e-01 7.350000000000000977e-01 7.350000000000000977e-01 7.350000000000000977e-01 7.350000000000000977e-01 7.350000000000000977e-01 7.350000000000000977e-01 7.350000000000000977e-01 7.350000000000000977e-01 7.350000000000000977e-01 7.350000000000000977e-01 7.350000000000000977e-01 7.350000000000000977e-01 7.350000000000000977e-01 7.350000000000000977e-01 7.350000000000000977e-01 7.350000000000000977e-01 7.350000000000000977e-01 7.350000000000000977e-01 7.350000000000000977e-01 7.350000000000000977e-01 7.350000000000000977e-01
8.400000000000000799e-01 8.400000000000000799e-01 8.400000000000000799e-01 8.400000000000000799e-01 8.400000000000000799e-01 8.400000000000000799e-01 8.400000000000000799e-01 8.400000000000000799e-01 8.400000000000000799e-01 8.400000000000000799e-01 8.400000000000000799e-01 8.400000000000000799e-01 8.400000000000000799e-01 8.400000000000000799e-01 8.400000000000000799e-01 8.400000000000000799e-01 8.400000000000000799e-01 8.400000000000000799e-01 8.400000000000000799e-01 8.400000000000000799e-01 8.400000000000000799e-01 8.400000000000000799e-01 8.400000000000000799e-01 8.400000000000000799e-01 8.400000000000000799e-01 8.400000000000000799e-01 8.400000000000000799e-01 8.400000000000000799e-01 8.400000000000000799e-01
9.450000000000000622e-01 9.450000000000000622e-01 9.450000000000000622e-01 9.450000000000000622e-01 9.450000000000000622e-01 9.450000000000000622e-01 9.450000000000000622e-01 9.450000000000000622e-01 9.450000000000000622e-01 9.450000000000000622e-01 9.450000000000000622e-01 9.450000000000000622e-01 9.450000000000000622e-01 9.450000000000000622e-01 9.450000000000000622e-01 9.450000000000000622e-01 9.450000000000000622e-01 9.450000000000000622e-01 9.450000000000000622e-01 9.450000000000000622e-01 9.450000000000000622e-01 9.450000000000000622e-01 9.450000000000000622e-01 9.450000000000000622e-01 9.450000000000000622e-01 9.450000000000000622e-01 9.450000000000000622e-01 9.450000000000000622e-01 9.450000000000000622e-01
1.050000000000000044e+00 1.050000000000000044e+00 1.050000000000000044e+00 1.050000000000000044e+00 1.050000000000000044e+00 1.050000000000000044e+00 1.050000000000000044e+00 1.050000000000000044e+00 1.050000000000000044e+00 1.050000000000000044e+00 1.050000000000000044e+00 1.050000000000000044e+00 1.050000000000000044e+00 1.050000000000000044e+00 1.050000000000000044e+00 1.050000000000000044e+00 1.050000000000000044e+00 1.050000000000000044e+00 1.050000000000000044e+00 1.050000000000000044e+00 1.050000000000000044e+00 1.050000000000000044e+00 1.050000000000000044e+00 1.050000000000000044e+00 1.050000000000000044e+00 1.050000000000000044e+00 1.050000000000000044e+00 1.050000000000000044e+00 1.050000000000000044e+00
